"cluster","name","avg_log2FC","p_val","p_val_adj","gene","COG_class","Func_anno","Func","time","Anno"
"Transposase+ cells","GlnS",-0.403946867449263,0.0473074131515541,0.106217880249857,"COG0008","J","Glutamyl- or glutaminyl-tRNA synthetase","Heme biosynthesis","","1EUQ"
"Transposase+ cells","RpoD",-0.391185326558705,0.0451205968485933,0.103251427144327,"COG0568","K","DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)","RNA polymerase","","1SIG"
"Transposase+ cells","RpoB",-0.333553974686151,0.0409459107764504,0.0964599455975748,"COG0085","K","DNA-directed RNA polymerase, beta subunit/140 kD subunit","RNA polymerase","","5UAJ"
"Transposase+ cells","ZntA",-0.325806628300375,0.0468712882708603,0.105743894304622,"COG2217","P","Cation-transporting P-type ATPase","","","4BBJ"
"Transposase+ cells","COG5263",0.352810986968884,0.0392576678911769,0.0930706151911587,"COG5263","G","Glucan-binding domain (YG repeat)","","","1H09"
"Transposase+ cells","COG5283",0.375724271681446,0.0481438022854776,0.107110834846592,"COG5283","X","Phage-related tail protein","","",""
"Transposase+ cells","LRR",0.417523873240805,0.0329383154952806,0.0813641833095341,"COG4886","K","Leucine-rich repeat (LRR) protein","","","4OW2"
"Transposase+ cells","COG5412",0.426317942377851,0.0282499476255027,0.0720084086399487,"COG5412","X","Phage-related protein","","",""
"Transposase+ cells","COG4191",0.444186424579597,0.0228928399727814,0.0617279227217888,"COG4191","T","Signal transduction histidine kinase regulating C4-dicarboxylate transport system","","","4GCZ"
"Transposase+ cells","WD40",0.451583819627821,0.0226287178595449,0.0613112234499534,"COG2319","R","WD40 repeat","","","3UVN"
"Transposase+ cells","TACO1",0.457313785981909,0.0424843941395632,0.0982345645448301,"COG0217","KJ","Transcriptional and/or translational regulatory protein YebC/TACO1","","","1KON"
"Transposase+ cells","COG4637",0.458018106981046,0.0467335698407859,0.105646191215837,"COG4637","R","Predicted ATPase","","",""
"Transposase+ cells","CheY",0.461430383680759,0.0235327121894622,0.0625489428503758,"COG0784","T","CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F","","","6QRJ"
"Transposase+ cells","MetG",0.477916920542156,0.0446240461006221,0.102745488861309,"COG0143","J","Methionyl-tRNA synthetase","Aminoacyl-tRNA synthetases","","1A8H"
"Transposase+ cells","DegQ",0.480264557823913,0.0158455650444032,0.0465385493036409,"COG0265","O","Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain","","29686141","2HGA"
"Transposase+ cells","NfnB",0.487415752304174,0.0447899426279238,0.102915699795989,"COG0778","C","Nitroreductase","Pyrimidine degradation","","1F5V"
"Transposase+ cells","WcaE",0.487661120166931,0.0098516155356605,0.0340245610629756,"COG1216","G","Glycosyltransferase, GT2 family","","","2Z86"
"Transposase+ cells","LapB",0.495191318838755,0.0109461310606492,0.0363566042449166,"COG2956","M","Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain","","24187084;24266962","4ZLH"
"Transposase+ cells","HsdM",0.498156181055583,0.011302905279819,0.0371998559062279,"COG0286","V","Type I restriction-modification system, DNA methylase subunit","","26872910","2AR0"
"Transposase+ cells","YqbO",0.498635065792527,0.0144378044965252,0.0437829355870235,"COG5280","X","Phage-related minor tail protein","","",""
"Transposase+ cells","CpoB",0.502048218328922,0.0263200871879368,0.0686530945531498,"COG1729","D","Cell division protein CpoB, coordinates peptidoglycan biosynthesis and outer membrane constriction","","25951518","2WZ7"
"Transposase+ cells","GatA",0.513738291872966,0.0216444631742639,0.0593631232647092,"COG0154","J","Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase","Aminoacyl-tRNA synthetases","","3H0L"
"Transposase+ cells","YgiM",0.52729987241112,0.0094041944136028,0.0328852923400673,"COG3103","R","Uncharacterized conserved protein YgiM, contains N-terminal SH3 domain, DUF1202 family","","","2KQ8"
"Transposase+ cells","COG3291",0.528030841622341,0.0108743018653199,0.0363566042449166,"COG3291","S","Uncharacterized conserved protein, PKD repeat domain","","","2KZW"
"Transposase+ cells","COG4447",0.529016174164505,0.03394566017153,0.0829371042182142,"COG4447","R","Uncharacterized conserved protein related to plant photosystem II stability/assembly factor","","","2XBG"
"Transposase+ cells","CDA1",0.536270932501442,0.00781580195211724,0.0293477404666485,"COG0726","GM","Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family","","","1NY1"
"Transposase+ cells","PM0699",0.539655941607751,0.0204336971601288,0.0564575484498373,"COG3587","V","Restriction endonuclease, type III RM system","","",""
"Transposase+ cells","VirB4",0.540391737922066,0.0193590630755464,0.0540219241434824,"COG3451","U","Type IV secretory pathway, VirB4 component","","",""
"Transposase+ cells","UgpA",0.545819499865998,0.0412807403918907,0.0968409821772026,"COG1175","G","ABC-type sugar transport system, permease component","","","3FH6"
"Transposase+ cells","ThrS",0.546886770499244,0.0065340923361032,0.025836216692931,"COG0441","J","Threonyl-tRNA synthetase","Aminoacyl-tRNA synthetases","","1NYQ"
"Transposase+ cells","LytB",0.550182440361022,0.00247923578150393,0.0129638543902005,"COG2247","M","Putative cell wall-binding domain (amidase enhancer), LytB superfamily","","","5J6Q"
"Transposase+ cells","CoxL",0.552975042338912,0.0279686433345028,0.0716176473485322,"COG1529","C","Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit","Non-phosphorylated Entner-Doudoroff pathway","10095793","1DGJ"
"Transposase+ cells","SpoVK",0.566680394884269,0.016255524424843,0.0469325170846557,"COG0464","MDT","AAA+-type ATPase, SpoVK/Ycf46/Vps4 family","","","3SYL"
"Transposase+ cells","GalE",0.568111769785423,0.0225640987011699,0.0612845302102164,"COG1087","M","UDP-glucose 4-epimerase","","","1A9Y"
"Transposase+ cells","VirD4",0.568202593025265,0.0210437060139194,0.0578572654289331,"COG3505","U","Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase","","","1GL6"
"Transposase+ cells","RbsB",0.570533903731638,0.0354686359036157,0.085907799948368,"COG1879","G","ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain","","","1BA2"
"Transposase+ cells","Spo0J",0.570559952402794,0.0141375340936198,0.043373362118405,"COG1475","D","Chromosome segregation protein Spo0J, contains ParB-like nuclease domain","","","1R71"
"Transposase+ cells","RnaY",0.570931913908788,0.035311928293996,0.0857137695465977,"COG1418","JR","HD superfamily phosphodieaserase, includes HD domain of RNase Y","","19779461","3DTO"
"Transposase+ cells","CobN",0.571275174382768,0.0449590337383001,0.103092538428602,"COG1429","H","Cobalamin biosynthesis protein CobN, Mg-chelatase","Cobalamine/B12 biosynthesis","","4ZHJ"
"Transposase+ cells","COG4983",0.581625839299256,0.0078418001783091,0.0293477404666485,"COG4983","X","Primase-polymerase (Primpol) domain protein","","29198957","6A9W"
"Transposase+ cells","LptF",0.583156486429979,0.0231969578154068,0.0619508252874468,"COG0795","MN","Lipopolysaccharide export LptBFGC system, permease protein LptF","","","6S8H"
"Transposase+ cells","MalT",0.585345614319946,0.0377970815868865,0.0901810965793732,"COG2909","K","ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT","","",""
"Transposase+ cells","UshA",0.593008530219593,0.0196606059504777,0.054591111807902,"COG0737","FV","2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family","","","1HO5"
"Transposase+ cells","COG4643",0.596824895912053,0.0125697101578088,0.0404159217070568,"COG4643","X","Uncharacterized domain associated with phage/plasmid primase","","",""
"Transposase+ cells","GmrSD",0.610204486803254,0.0180178457813185,0.0509140642153925,"COG1479","V","DNAse/DNA nickase specific for phosphorothioated or glycosylated phage DNA, GmrSD/DndB/SspE family, contains DUF262 and HNH nuclease domains","","17188297;32251370","6JIV"
"Transposase+ cells","COG2865",0.616587164895481,0.0187767287351865,0.0527918579263159,"COG2865","K","Predicted transcriptional regulator, contains HTH domain","","","3LMM"
"Transposase+ cells","SrtA",0.616738354876864,0.016177127582936,0.0469325170846557,"COG3764","M","Sortase (surface protein transpeptidase)","","","1IJA"
"Transposase+ cells","ComFC",0.623205751415616,0.0480114587510972,0.107110834846592,"COG1040","R","DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain","","28618091",""
"Transposase+ cells","Frr",0.626655026657442,0.0283665705550626,0.072141346479807,"COG0233","J","Ribosome recycling factor","","","1DD5"
"Transposase+ cells","LytS",0.637990677799907,0.0252822537613776,0.0661000980350035,"COG3275","T","Sensor histidine kinase, LytS/YehU family","","",""
"Transposase+ cells","FbpB",0.643116722320464,0.0268018568586552,0.0692639210735222,"COG1178","P","ABC-type Fe3+ transport system, permease component","","",""
"Transposase+ cells","COG4908",0.645014765139015,0.0127720095482221,0.0406019280808537,"COG4908","R","Uncharacterized conserved protein, contains a NRPS condensation (elongation) domain","","",""
"Transposase+ cells","LdhA",0.65005330417241,0.0289447878088578,0.0734449377734964,"COG1052","CHR","Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase","Pyridoxal phosphate biosynthesis","","1DXY"
"Transposase+ cells","YmfN",0.653020082497471,0.0152158089255276,0.0455253748333299,"COG4626","X","Phage terminase-like protein, large subunit, contains N-terminal HTH domain","","",""
"Transposase+ cells","Era",0.653670853221338,0.00484374903334523,0.0218554643883601,"COG1159","J","GTPase Era, involved in 16S rRNA processing","","","1EGA"
"Transposase+ cells","AprE",0.65421788901541,0.000548403100909606,0.00468445091540343,"COG1404","O","Serine protease, subtilisin family","","","1SCJ"
"Transposase+ cells","VapI",0.654500404523053,0.0323451216234471,0.0802531953362246,"COG3093","V","Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain","","","4MCT"
"Transposase+ cells","TrxB",0.657235961651603,0.00668748282986593,0.0262571694267368,"COG0492","O","Thioredoxin reductase","","","3FBS"
"Transposase+ cells","aMBF1",0.657790679442238,0.0155260388683767,0.045962003951623,"COG1813","J","Archaeal ribosome-binding protein aMBF1, putative translation factor, contains Zn-ribbon and HTH domains","","24825021","2MEZ"
"Transposase+ cells","TusA",0.664066729512748,0.0209468361010408,0.05773278225878,"COG0425","JHO","Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)","","23894086","1DCJ"
"Transposase+ cells","OadA1",0.66433783194981,0.023736672500336,0.0629415557532605,"COG5016","C","Pyruvate/oxaloacetate carboxyltransferase","Urea cycle","18681940","2NX9"
"Transposase+ cells","BglC",0.66649928774757,0.0124916610481998,0.0403993315402763,"COG2730","G","Aryl-phospho-beta-D-glucosidase BglC, GH1 family","","",""
"Transposase+ cells","Fes",0.670779202333859,0.0455706514816719,0.103913749263901,"COG2382","P","Enterochelin esterase or related enzyme","","","2B20"
"Transposase+ cells","UvrB",0.673186690626779,0.0466340713135328,0.105646191215837,"COG0556","L","Excinuclease UvrABC helicase subunit UvrB","","","1C4O"
"Transposase+ cells","HisS",0.678694482963273,0.0117809063911054,0.0384339191010115,"COG0124","J","Histidyl-tRNA synthetase","Aminoacyl-tRNA synthetases","","1KMM"
"Transposase+ cells","COG3581",0.680846301439888,0.0272575891689328,0.0702793600922485,"COG3581","R","Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily","","16107329",""
"Transposase+ cells","PurR",0.681570699424871,0.00771757289109017,0.0291755542740875,"COG1609","K","DNA-binding transcriptional regulator, LacI/PurR family","","","1BDH"
"Transposase+ cells","Lhr",0.687717176818816,0.023883251896986,0.0631341010458941,"COG1201","L","Lhr-like helicase","","","5V9X"
"Transposase+ cells","AppF",0.691675040092606,0.0428759408217787,0.0989240778960214,"COG4608","E","ABC-type oligopeptide transport system, ATPase component","","",""
"Transposase+ cells","Krr1",0.695292292338854,0.0230773517143564,0.0617788434649876,"COG1094","J","rRNA processing protein Krr1/Pno1, contains KH domain","","","4QMF"
"Transposase+ cells","DdpA",0.697903939312649,0.00725818492475333,0.0277198257023856,"COG0747","E","ABC-type transport system, periplasmic component","","","3RQT"
"Transposase+ cells","COG3580",0.698790369116541,0.0229914968979736,0.0617788434649876,"COG3580","R","Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily","","",""
"Transposase+ cells","FN3",0.698795164847856,0.0020761544709024,0.0115931549666703,"COG3401","R","Fibronectin type 3 domain","","",""
"Transposase+ cells","AbcC",0.705993660514899,0.0153586883736134,0.0458303261068625,"COG1135","E","ABC-type methionine transport system, ATPase component","","","6CVL"
"Transposase+ cells","MglC",0.706513045258495,0.014042191689457,0.0432870867782435,"COG4211","G","ABC-type glucose/galactose transport system, permease component","","",""
"Transposase+ cells","SunT",0.707832357138149,0.00102367842599067,0.00724997568787061,"COG2274","V","ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain","","","3K8U"
"Transposase+ cells","FlgK",0.711303694717541,0.0343912725349402,0.0838427755263575,"COG1256","N","Flagellar hook-associated protein FlgK","","","2D4Y"
"Transposase+ cells","COG1373",0.716926575087244,0.0091390702137981,0.0324687487339059,"COG1373","R","Predicted ATPase, AAA+ superfamily","","",""
"Transposase+ cells","NrfG",0.72765352815769,0.000143119581268767,0.00192952784867169,"COG4235","CO","Cytochrome c-type biogenesis protein CcmH/NrfG","","",""
"Transposase+ cells","RidA",0.746818404955008,0.0111494992797066,0.0368032144365538,"COG0251","V","Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family","Pyrimidine degradation","22094463;32205462","1J7H"
"Transposase+ cells","TagB",0.748950812017837,0.00780019232344785,0.0293477404666485,"COG1887","MI","CDP-glycerol glycerophosphotransferase, TagB/SpsB family","","",""
"Transposase+ cells","COG3177",0.758681881213491,0.00608410799072333,0.0247885201149898,"COG3177","K","Fic family protein","","","3CUC"
"Transposase+ cells","Mod",0.758816164733725,0.00870950210251466,0.0315402357693007,"COG2189","L","Adenine specific DNA methylase Mod","","","4ZCF"
"Transposase+ cells","Cas1",0.758988937095505,0.0135120344544695,0.0423296382102891,"COG1518","V","CRISPR-Cas system-associated integrase Cas1","CRISPR-Cas system","","2YZS"
"Transposase+ cells","BcsA",0.763348082488975,0.000622888681710097,0.00510556927320987,"COG1215","N","Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase","","","4HG6"
"Transposase+ cells","GltP",0.766064442216923,0.0038610620806724,0.0187849063837931,"COG1301","C","Na+/H+-dicarboxylate symporter","","","1XFH"
"Transposase+ cells","PaaJ",0.766531277961661,0.016050967232737,0.0469325170846557,"COG0183","I","Acetyl-CoA acetyltransferase","Fatty acid biosynthesis","","1AFW"
"Transposase+ cells","Lys2b",0.774070270656506,0.0151625739051151,0.0454877217153455,"COG3320","Q","Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs","Lysine biosynthesis","","5MSP"
"Transposase+ cells","EbsC",0.776472812137724,0.0305230902597772,0.0769264369384926,"COG2606","J","Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC","","","1DBU"
"Transposase+ cells","FrwC",0.788504213785766,0.00615644591738032,0.0247885201149898,"COG1299","G","Phosphotransferase system, fructose-specific IIC component","","",""
"Transposase+ cells","WcaA",0.789488428009122,3.04184300654777e-05,0.000846157137447683,"COG0463","M","Glycosyltransferase involved in cell wall bisynthesis","","","5MLZ"
"Transposase+ cells","FrwB",0.79017788458834,0.00581332919062098,0.0242431694680808,"COG1445","G","Phosphotransferase system fructose-specific component IIB","","","5DLE"
"Transposase+ cells","YiaG",0.791955662078741,0.00711469074456942,0.0273399357882867,"COG2944","K","DNA-binding transcriptional regulator YiaG, XRE-type HTH domain","","","5JAA"
"Transposase+ cells","Tdh",0.800470491504557,0.0114489459884686,0.0374601478394631,"COG1063","ER","Threonine dehydrogenase or related Zn-dependent dehydrogenase","Non-phosphorylated Entner-Doudoroff pathway","","4A2C"
"Transposase+ cells","RssA",0.80284236825629,0.0189290754158722,0.0530868054896266,"COG1752","R","Predicted acylesterase/phospholipase RssA, containd patatin domain","","","5FQU"
